rental_id,rental_date,customer_id,film_id,payment_date,amount,tax
4851,08-07-2005 18:40,557,26,08-07-2005 18:40,1.99,NULL
4852,08-07-2005 18:43,418,775,08-07-2005 18:43,7.99,NULL
4853,08-07-2005 18:43,23,319,08-07-2005 18:43,2.99,NULL
4854,08-07-2005 18:44,487,796,08-07-2005 18:44,2.99,1
4855,08-07-2005 18:45,337,253,08-07-2005 18:45,4.99,0.5
4856,08-07-2005 18:47,7,532,08-07-2005 18:47,4.99,NULL
4857,08-07-2005 18:52,211,449,08-07-2005 18:52,2.99,1
4858,08-07-2005 18:53,447,750,08-07-2005 18:53,6.99,1
4859,08-07-2005 18:54,369,421,08-07-2005 18:54,4.99,NULL
4860,08-07-2005 18:54,123,95,08-07-2005 18:54,8.99,1
4861,08-07-2005 18:57,455,654,08-07-2005 18:57,8.99,NULL
4862,08-07-2005 19:02,291,66,08-07-2005 19:02,3.99,NULL
4863,08-07-2005 19:03,431,1,08-07-2005 19:03,0.99,NULL
4864,08-07-2005 19:05,281,651,08-07-2005 19:05,6.99,1
4865,08-07-2005 19:09,418,353,08-07-2005 19:09,2.99,NULL
4866,08-07-2005 19:09,278,879,08-07-2005 19:09,8.99,0.5
4867,08-07-2005 19:10,593,891,08-07-2005 19:10,0.99,NULL
4868,08-07-2005 19:13,307,255,08-07-2005 19:13,4.99,1
4869,08-07-2005 19:14,376,626,08-07-2005 19:14,4.99,1
4870,08-07-2005 19:14,260,679,08-07-2005 19:14,2.99,1
4871,08-07-2005 19:19,210,551,08-07-2005 19:19,6.99,NULL
4872,08-07-2005 19:23,103,398,08-07-2005 19:23,4.99,NULL
4873,08-07-2005 19:23,473,982,08-07-2005 19:23,0.99,NULL
4874,08-07-2005 19:23,223,521,08-07-2005 19:23,4.99,NULL
4875,08-07-2005 19:24,555,184,08-07-2005 19:24,2.99,NULL
4876,08-07-2005 19:27,283,427,08-07-2005 19:27,1.99,1
4877,08-07-2005 19:31,287,402,08-07-2005 19:31,4.99,1
4878,08-07-2005 19:33,172,873,08-07-2005 19:33,6.99,0.5
4879,08-07-2005 19:34,196,308,08-07-2005 19:34,2.99,NULL
4880,08-07-2005 19:36,269,908,08-07-2005 19:36,6.99,NULL
4881,08-07-2005 19:40,349,947,08-07-2005 19:40,0.99,NULL
4882,08-07-2005 19:42,184,991,08-07-2005 19:42,6.99,NULL
4883,08-07-2005 19:46,563,301,08-07-2005 19:46,0.99,NULL
4884,08-07-2005 19:49,425,775,08-07-2005 19:49,7.99,NULL
4885,08-07-2005 19:51,233,98,08-07-2005 19:51,4.99,0.5
4886,08-07-2005 19:53,474,745,08-07-2005 19:53,4.99,NULL
4887,08-07-2005 19:59,543,789,08-07-2005 19:59,2.99,NULL
4888,08-07-2005 20:04,527,270,08-07-2005 20:04,0.99,NULL
4889,08-07-2005 20:04,5,975,08-07-2005 20:04,2.99,NULL
4890,08-07-2005 20:05,574,782,08-07-2005 20:05,2.99,0.5
4891,08-07-2005 20:06,59,388,08-07-2005 20:06,3.99,1
4892,08-07-2005 20:06,193,779,08-07-2005 20:06,6.99,NULL
4893,08-07-2005 20:19,210,447,08-07-2005 20:19,4.99,NULL
4894,08-07-2005 20:21,286,230,08-07-2005 20:21,2.99,NULL
4895,08-07-2005 20:22,242,574,08-07-2005 20:22,1.99,1
4896,08-07-2005 20:23,129,660,08-07-2005 20:23,2.99,1
4897,08-07-2005 20:25,258,647,08-07-2005 20:25,0.99,NULL
4898,08-07-2005 20:31,218,706,08-07-2005 20:31,6.99,NULL
4899,08-07-2005 20:37,32,91,08-07-2005 20:37,0.99,1
4900,08-07-2005 20:38,426,764,08-07-2005 20:38,4.99,1
4901,08-07-2005 20:44,507,473,08-07-2005 20:44,2.99,0.5
4902,08-07-2005 20:49,554,484,08-07-2005 20:49,4.99,1
4903,08-07-2005 20:50,132,383,08-07-2005 20:50,0.99,NULL
4904,08-07-2005 20:53,173,445,08-07-2005 20:53,7.99,NULL
4905,08-07-2005 20:56,246,893,08-07-2005 20:56,4.99,1
4906,08-07-2005 20:59,490,334,08-07-2005 20:59,5.99,NULL
4907,08-07-2005 21:01,209,268,08-07-2005 21:01,4.99,1
4908,08-07-2005 21:05,160,428,08-07-2005 21:05,5.99,1
4909,08-07-2005 21:07,228,317,08-07-2005 21:07,0.99,NULL
4910,08-07-2005 21:13,219,804,08-07-2005 21:13,7.99,NULL
4911,08-07-2005 21:20,66,979,08-07-2005 21:20,5.99,NULL
4912,08-07-2005 21:26,275,438,08-07-2005 21:26,9.99,NULL
4913,08-07-2005 21:27,368,219,08-07-2005 21:27,8.99,0.5
4914,08-07-2005 21:30,535,67,08-07-2005 21:30,6.99,NULL
4915,08-07-2005 21:31,178,609,08-07-2005 21:31,2.99,1
4916,08-07-2005 21:32,212,588,08-07-2005 21:32,6.99,NULL
4917,08-07-2005 21:32,104,709,08-07-2005 21:32,2.99,NULL
4918,08-07-2005 21:37,220,836,08-07-2005 21:37,2.99,NULL
4919,08-07-2005 21:41,157,457,08-07-2005 21:41,0.99,NULL
4920,08-07-2005 21:42,239,933,08-07-2005 21:42,7.99,NULL
4921,08-07-2005 21:43,109,93,08-07-2005 21:43,4.99,NULL
4922,08-07-2005 21:44,577,644,08-07-2005 21:44,2.99,NULL
4923,08-07-2005 21:44,18,206,08-07-2005 21:44,3.99,NULL
4924,08-07-2005 21:55,180,946,08-07-2005 21:55,9.99,NULL
4925,08-07-2005 21:56,68,468,08-07-2005 21:56,3.99,1
4926,08-07-2005 22:01,415,902,08-07-2005 22:01,8.99,NULL
4927,08-07-2005 22:05,136,562,08-07-2005 22:05,0.99,1
4928,08-07-2005 22:05,77,951,08-07-2005 22:05,0.99,1
4929,08-07-2005 22:06,297,160,08-07-2005 22:06,5.99,1
4930,08-07-2005 22:15,451,447,08-07-2005 22:15,4.99,NULL
4931,08-07-2005 22:16,284,603,08-07-2005 22:16,7.99,NULL
4932,08-07-2005 22:17,558,921,08-07-2005 22:17,2.99,NULL
4933,08-07-2005 22:18,579,72,08-07-2005 22:18,2.99,NULL
4934,08-07-2005 22:18,517,379,08-07-2005 22:18,0.99,NULL
4935,08-07-2005 22:20,230,595,08-07-2005 22:20,0.99,NULL
4936,08-07-2005 22:24,298,443,08-07-2005 22:24,3.99,NULL
4937,08-07-2005 22:29,273,7,08-07-2005 22:29,5.99,NULL
4938,08-07-2005 22:32,418,467,08-07-2005 22:32,0.99,NULL
4939,08-07-2005 22:35,425,703,08-07-2005 22:35,7.99,NULL
4940,08-07-2005 22:36,215,216,08-07-2005 22:36,8.99,NULL
4941,08-07-2005 22:39,553,835,08-07-2005 22:39,3.99,NULL
4942,08-07-2005 22:42,120,976,08-07-2005 22:42,1.99,NULL
4943,08-07-2005 22:43,11,599,08-07-2005 22:43,4.99,0.5
4944,08-07-2005 22:44,293,796,08-07-2005 22:44,6.99,NULL
4945,08-07-2005 22:45,165,450,08-07-2005 22:45,2.99,1
4946,08-07-2005 22:46,440,61,08-07-2005 22:46,7.99,1
4947,08-07-2005 22:49,388,852,08-07-2005 22:49,5.99,NULL
4948,08-07-2005 22:54,518,651,08-07-2005 22:54,6.99,0.5
4949,08-07-2005 22:57,567,263,08-07-2005 22:57,4.99,1
4950,08-07-2005 22:58,148,724,08-07-2005 22:58,2.99,NULL
4951,08-07-2005 22:58,28,608,08-07-2005 22:58,4.99,1
4952,08-07-2005 23:00,14,101,08-07-2005 23:00,0.99,NULL
4953,08-07-2005 23:09,168,537,08-07-2005 23:09,2.99,1
4954,08-07-2005 23:14,99,136,08-07-2005 23:14,2.99,NULL
4955,08-07-2005 23:16,225,245,08-07-2005 23:16,2.99,1
4956,08-07-2005 23:17,477,330,08-07-2005 23:17,7.99,NULL
4957,08-07-2005 23:18,399,890,08-07-2005 23:18,0.99,NULL
4958,08-07-2005 23:19,346,512,08-07-2005 23:19,8.99,1
4959,08-07-2005 23:22,236,851,08-07-2005 23:22,0.99,NULL
4960,08-07-2005 23:27,434,470,08-07-2005 23:27,10.99,NULL
4961,08-07-2005 23:35,96,803,08-07-2005 23:35,4.99,NULL
4962,08-07-2005 23:36,532,961,08-07-2005 23:36,4.99,1
4963,08-07-2005 23:38,404,161,08-07-2005 23:38,4.99,0.5
4964,08-07-2005 23:46,455,231,08-07-2005 23:46,2.99,NULL
4965,08-07-2005 23:46,432,117,08-07-2005 23:46,5.99,NULL
4966,08-07-2005 23:47,118,951,08-07-2005 23:47,0.99,NULL
4967,08-07-2005 23:48,339,22,08-07-2005 23:48,3.99,1
4968,08-07-2005 23:49,390,704,08-07-2005 23:49,5.99,NULL
4969,08-07-2005 23:51,231,996,08-07-2005 23:51,0.99,1
4970,08-07-2005 23:54,100,654,08-07-2005 23:54,8.99,1
4971,08-07-2005 23:54,64,101,08-07-2005 23:54,5.99,1
4972,08-07-2005 23:56,498,535,08-07-2005 23:56,2.99,NULL
4973,08-07-2005 23:58,432,86,08-07-2005 23:58,4.99,NULL
4974,09-07-2005 0:00,152,239,09-07-2005 0:00,4.99,1
4975,09-07-2005 0:02,101,816,09-07-2005 0:02,2.99,NULL
4976,09-07-2005 0:03,199,134,09-07-2005 0:03,4.99,1
4977,09-07-2005 0:15,584,728,09-07-2005 0:15,0.99,NULL
4978,09-07-2005 0:22,279,564,09-07-2005 0:22,7.99,0.5
4979,09-07-2005 0:24,204,755,09-07-2005 0:24,4.99,0.5
4980,09-07-2005 0:26,100,579,09-07-2005 0:26,6.99,1
4981,09-07-2005 0:29,399,738,09-07-2005 0:29,4.99,NULL
4982,09-07-2005 0:30,162,56,09-07-2005 0:30,2.99,NULL
4983,09-07-2005 0:34,81,321,09-07-2005 0:34,9.99,NULL
4984,09-07-2005 0:35,214,287,09-07-2005 0:35,3.99,NULL
4985,09-07-2005 0:36,208,464,09-07-2005 0:36,4.99,1
4986,09-07-2005 0:44,589,770,09-07-2005 0:44,2.99,NULL
4987,09-07-2005 0:45,277,222,09-07-2005 0:45,5.99,NULL
4988,09-07-2005 0:46,433,596,09-07-2005 0:46,7.99,NULL
4989,09-07-2005 0:46,210,732,09-07-2005 0:46,3.99,NULL
4990,09-07-2005 0:48,35,727,09-07-2005 0:48,0.99,NULL
4991,09-07-2005 0:49,540,403,09-07-2005 0:49,4.99,NULL
4992,09-07-2005 0:49,315,451,09-07-2005 0:49,4.99,NULL
4993,09-07-2005 0:49,517,378,09-07-2005 0:49,2.99,NULL
4994,09-07-2005 0:54,246,559,09-07-2005 0:54,2.99,1
4995,09-07-2005 0:57,247,447,09-07-2005 0:57,2.99,NULL
4996,09-07-2005 0:59,129,970,09-07-2005 0:59,0.99,1
4997,09-07-2005 1:06,102,42,09-07-2005 1:06,6.99,NULL
4998,09-07-2005 1:07,534,45,09-07-2005 1:07,4.99,1
4999,09-07-2005 1:12,196,391,09-07-2005 1:12,4.99,NULL
5000,09-07-2005 1:16,146,145,09-07-2005 1:16,4.99,NULL
5001,09-07-2005 1:17,40,440,09-07-2005 1:17,1.99,NULL
5002,09-07-2005 1:17,430,521,09-07-2005 1:17,4.99,1
5003,09-07-2005 1:19,569,753,09-07-2005 1:19,0.99,1
5004,09-07-2005 1:20,382,578,09-07-2005 1:20,4.99,NULL
5005,09-07-2005 1:21,451,665,09-07-2005 1:21,3.99,NULL
5006,09-07-2005 1:24,486,282,09-07-2005 1:24,4.99,NULL
5007,09-07-2005 1:26,207,677,09-07-2005 1:26,0.99,NULL
5008,09-07-2005 1:31,509,180,09-07-2005 1:31,2.99,1
5009,09-07-2005 1:32,102,337,09-07-2005 1:32,5.99,NULL
5010,09-07-2005 1:33,574,435,09-07-2005 1:33,4.99,0.5
5011,09-07-2005 1:44,249,102,09-07-2005 1:44,4.99,1
5012,09-07-2005 1:45,251,319,09-07-2005 1:45,2.99,NULL
5013,09-07-2005 1:46,35,658,09-07-2005 1:46,2.99,NULL
5014,09-07-2005 1:51,334,892,09-07-2005 1:51,4.99,NULL
5015,09-07-2005 1:54,178,343,09-07-2005 1:54,2.99,1
5016,09-07-2005 1:57,5,408,09-07-2005 1:57,4.99,NULL
5017,09-07-2005 2:00,241,819,09-07-2005 2:00,2.99,1
5018,09-07-2005 2:01,541,503,09-07-2005 2:01,2.99,NULL
5019,09-07-2005 2:04,295,773,09-07-2005 2:04,2.99,1
5020,09-07-2005 2:07,565,894,09-07-2005 2:07,0.99,NULL
5021,09-07-2005 2:09,73,755,09-07-2005 2:09,4.99,NULL
5022,09-07-2005 2:10,499,206,09-07-2005 2:10,2.99,NULL
5023,09-07-2005 2:23,358,704,09-07-2005 2:23,5.99,1
5024,09-07-2005 2:25,335,655,09-07-2005 2:25,4.99,NULL
5025,09-07-2005 2:28,91,31,09-07-2005 2:28,4.99,NULL
5026,09-07-2005 2:32,463,220,09-07-2005 2:32,2.99,NULL
5027,09-07-2005 2:32,109,471,09-07-2005 2:32,2.99,NULL
5028,09-07-2005 2:34,30,989,09-07-2005 2:34,5.99,NULL
5029,09-07-2005 2:35,265,858,09-07-2005 2:35,7.99,NULL
5030,09-07-2005 2:35,497,5,09-07-2005 2:35,4.99,NULL
5031,09-07-2005 2:36,312,918,09-07-2005 2:36,5.99,NULL
5032,09-07-2005 2:39,333,488,09-07-2005 2:39,0.99,NULL
5033,09-07-2005 2:42,299,623,09-07-2005 2:42,1.99,0.5
5034,09-07-2005 2:48,148,75,09-07-2005 2:48,4.99,NULL
5035,09-07-2005 2:51,99,809,09-07-2005 2:51,2.99,NULL
5036,09-07-2005 2:58,573,15,09-07-2005 2:58,5.99,NULL
5037,09-07-2005 2:59,524,96,09-07-2005 2:59,4.99,NULL
5038,09-07-2005 3:12,10,678,09-07-2005 3:12,7.99,0.5
5039,09-07-2005 3:14,268,439,09-07-2005 3:14,7.99,1
5040,09-07-2005 3:16,405,543,09-07-2005 3:16,7.99,NULL
5041,09-07-2005 3:18,305,595,09-07-2005 3:18,0.99,NULL
5042,09-07-2005 3:20,254,789,09-07-2005 3:20,2.99,1
5043,09-07-2005 3:25,369,652,09-07-2005 3:25,1.99,NULL
5044,09-07-2005 3:30,147,355,09-07-2005 3:30,0.99,0.5
5045,09-07-2005 3:33,230,232,09-07-2005 3:33,4.99,NULL
5046,09-07-2005 3:34,227,358,09-07-2005 3:34,3.99,NULL
5047,09-07-2005 3:44,272,51,09-07-2005 3:44,3.99,1
5048,09-07-2005 3:46,466,281,09-07-2005 3:46,0.99,1
5049,09-07-2005 3:54,144,733,09-07-2005 3:54,0.99,NULL
5050,09-07-2005 3:54,337,847,09-07-2005 3:54,2.99,0.5
5051,09-07-2005 3:57,85,891,09-07-2005 3:57,4.99,NULL
5052,09-07-2005 3:59,305,410,09-07-2005 3:59,2.99,NULL
5053,09-07-2005 3:59,295,123,09-07-2005 3:59,4.99,1
5054,09-07-2005 4:01,135,871,09-07-2005 4:01,7.99,1
5055,09-07-2005 4:05,54,164,09-07-2005 4:05,1.99,0.5
5056,09-07-2005 4:13,526,571,09-07-2005 4:13,2.99,NULL
5057,09-07-2005 4:20,178,239,09-07-2005 4:20,4.99,1
5058,09-07-2005 4:20,221,204,09-07-2005 4:20,5.99,NULL
5059,09-07-2005 4:28,396,862,09-07-2005 4:28,1.99,0.5
5060,09-07-2005 4:28,57,941,09-07-2005 4:28,4.99,NULL
5061,09-07-2005 4:30,230,850,09-07-2005 4:30,0.99,NULL
5062,09-07-2005 4:36,141,473,09-07-2005 4:36,2.99,0.5
5063,09-07-2005 4:37,133,230,09-07-2005 4:37,2.99,NULL
5064,09-07-2005 4:38,512,82,09-07-2005 4:38,6.99,NULL
5065,09-07-2005 4:42,599,388,09-07-2005 4:42,0.99,1
5066,09-07-2005 4:48,169,370,09-07-2005 4:48,2.99,1
5067,09-07-2005 4:52,225,324,09-07-2005 4:52,4.99,1
5068,09-07-2005 4:53,10,645,09-07-2005 4:53,2.99,0.5
5069,09-07-2005 4:56,183,966,09-07-2005 4:56,1.99,1
5070,09-07-2005 4:58,407,501,09-07-2005 4:58,4.99,NULL
5071,09-07-2005 5:00,12,949,09-07-2005 5:00,0.99,1
5072,09-07-2005 5:01,254,19,09-07-2005 5:01,3.99,1
5073,09-07-2005 5:02,408,119,09-07-2005 5:02,0.99,NULL
5074,09-07-2005 5:06,12,303,09-07-2005 5:06,0.99,1
5075,09-07-2005 5:12,170,200,09-07-2005 5:12,0.99,1
5076,09-07-2005 5:13,574,958,09-07-2005 5:13,3.99,0.5
5077,09-07-2005 5:18,574,150,09-07-2005 5:18,3.99,0.5
5078,09-07-2005 5:20,78,434,09-07-2005 5:20,1.99,1
5079,09-07-2005 5:20,566,861,09-07-2005 5:20,9.99,0.5
5080,09-07-2005 5:23,254,138,09-07-2005 5:23,2.99,1
5081,09-07-2005 5:25,420,426,09-07-2005 5:25,4.99,NULL
5082,09-07-2005 5:28,470,347,09-07-2005 5:28,4.99,NULL
5083,09-07-2005 5:30,494,31,09-07-2005 5:30,4.99,NULL
5084,09-07-2005 5:33,87,683,09-07-2005 5:33,7.99,NULL
5085,09-07-2005 5:36,437,905,09-07-2005 5:36,4.99,NULL
5086,09-07-2005 5:40,539,676,09-07-2005 5:40,4.99,NULL
5087,09-07-2005 5:44,395,813,09-07-2005 5:44,0.99,NULL
5088,09-07-2005 5:45,454,731,09-07-2005 5:45,4.99,NULL
5089,09-07-2005 5:45,289,100,09-07-2005 5:45,4.99,NULL
5090,09-07-2005 5:48,296,376,09-07-2005 5:48,0.99,1
5091,09-07-2005 5:52,149,999,09-07-2005 5:52,2.99,NULL
5092,09-07-2005 5:57,139,716,09-07-2005 5:57,2.99,NULL
5093,09-07-2005 5:59,597,600,09-07-2005 5:59,0.99,NULL
5094,09-07-2005 5:59,178,973,09-07-2005 5:59,10.99,1
5095,09-07-2005 6:08,292,611,09-07-2005 6:08,4.99,NULL
5096,09-07-2005 6:08,231,109,09-07-2005 6:08,2.99,1
5097,09-07-2005 6:09,343,715,09-07-2005 6:09,4.99,NULL
5098,09-07-2005 6:13,406,384,09-07-2005 6:13,4.99,NULL
5099,09-07-2005 6:14,393,167,09-07-2005 6:14,4.99,1
5100,09-07-2005 6:16,101,702,09-07-2005 6:16,2.99,NULL
5101,09-07-2005 6:21,154,600,09-07-2005 6:21,0.99,1
5102,09-07-2005 6:25,316,55,09-07-2005 6:25,3.99,1
5103,09-07-2005 6:34,397,521,09-07-2005 6:34,4.99,1
5104,09-07-2005 6:37,14,457,09-07-2005 6:37,0.99,NULL
5105,09-07-2005 6:38,290,560,09-07-2005 6:38,2.99,NULL
5106,09-07-2005 6:40,137,22,09-07-2005 6:40,2.99,NULL
5107,09-07-2005 6:42,21,369,09-07-2005 6:42,4.99,0.5
5108,09-07-2005 6:44,30,919,09-07-2005 6:44,9.99,NULL
5109,09-07-2005 6:48,102,518,09-07-2005 6:48,4.99,NULL
5110,09-07-2005 6:57,200,43,09-07-2005 6:57,2.99,NULL
5111,09-07-2005 7:02,12,630,09-07-2005 7:02,0.99,1
5112,09-07-2005 7:04,285,772,09-07-2005 7:04,2.99,0.5
5113,09-07-2005 7:06,282,790,09-07-2005 7:06,0.99,NULL
5114,09-07-2005 7:07,64,816,09-07-2005 7:07,3.99,1
5115,09-07-2005 7:07,212,500,09-07-2005 7:07,6.99,NULL
5116,09-07-2005 7:10,332,546,09-07-2005 7:10,2.99,0.5
5117,09-07-2005 7:11,208,494,09-07-2005 7:11,2.99,1
5118,09-07-2005 7:13,5,213,09-07-2005 7:13,5.99,NULL
5119,09-07-2005 7:14,301,657,09-07-2005 7:14,6.99,1
5120,09-07-2005 7:14,373,969,09-07-2005 7:14,5.99,NULL
5121,09-07-2005 7:18,526,730,09-07-2005 7:18,3.99,NULL
5122,09-07-2005 7:19,261,311,09-07-2005 7:19,3.99,NULL
5123,09-07-2005 7:20,219,931,09-07-2005 7:20,0.99,NULL
5124,09-07-2005 7:25,565,405,09-07-2005 7:25,4.99,NULL
5125,09-07-2005 7:25,263,220,09-07-2005 7:25,2.99,NULL
5126,09-07-2005 7:25,315,729,09-07-2005 7:25,6.99,NULL
5127,09-07-2005 7:25,129,797,09-07-2005 7:25,0.99,1
5128,09-07-2005 7:25,155,822,09-07-2005 7:25,1.99,NULL
5129,09-07-2005 7:28,441,986,09-07-2005 7:28,2.99,NULL
5130,09-07-2005 7:29,93,719,09-07-2005 7:29,4.99,1
5131,09-07-2005 7:35,167,697,09-07-2005 7:35,0.99,1
5132,09-07-2005 7:40,101,902,09-07-2005 7:40,5.99,NULL
5133,09-07-2005 7:43,469,746,09-07-2005 7:43,0.99,NULL
5134,09-07-2005 7:53,491,31,09-07-2005 7:53,6.99,0.5
5135,09-07-2005 7:53,538,659,09-07-2005 7:53,8.99,1
5136,09-07-2005 7:55,395,766,09-07-2005 7:55,0.99,NULL
5137,09-07-2005 8:00,126,90,09-07-2005 8:00,0.99,1
5138,09-07-2005 8:00,548,284,09-07-2005 8:00,4.99,NULL
5139,09-07-2005 8:01,539,10,09-07-2005 8:01,7.99,NULL
5140,09-07-2005 8:04,303,210,09-07-2005 8:04,4.99,NULL
5141,09-07-2005 8:05,488,129,09-07-2005 8:05,8.99,NULL
5142,09-07-2005 8:05,56,81,09-07-2005 8:05,4.99,NULL
5143,09-07-2005 8:07,196,833,09-07-2005 8:07,4.99,NULL
5144,09-07-2005 8:09,89,772,09-07-2005 8:09,7.99,NULL
5145,09-07-2005 8:13,204,524,09-07-2005 8:13,0.99,0.5
5146,09-07-2005 8:14,194,169,09-07-2005 8:14,2.99,0.5
5147,09-07-2005 8:17,326,491,09-07-2005 8:17,5.99,NULL
5148,09-07-2005 8:22,48,100,09-07-2005 8:22,6.99,1
5149,09-07-2005 8:28,330,328,09-07-2005 8:28,2.99,NULL
5150,09-07-2005 8:28,410,428,09-07-2005 8:28,3.99,NULL
5151,09-07-2005 8:31,228,50,09-07-2005 8:31,2.99,NULL
5152,09-07-2005 8:34,331,872,09-07-2005 8:34,2.99,NULL
5153,09-07-2005 8:35,504,620,09-07-2005 8:35,6.99,NULL
5154,09-07-2005 8:46,361,829,09-07-2005 8:46,2.99,NULL
5155,09-07-2005 8:46,523,220,09-07-2005 8:46,2.99,1
5156,09-07-2005 8:51,5,91,09-07-2005 8:51,1.99,NULL
5157,09-07-2005 8:52,463,138,09-07-2005 8:52,2.99,NULL
5158,09-07-2005 8:53,272,620,09-07-2005 8:53,2.99,1
5159,09-07-2005 8:55,213,763,09-07-2005 8:55,4.99,NULL
5160,09-07-2005 8:57,467,418,09-07-2005 8:57,4.99,NULL
5161,09-07-2005 8:57,284,574,09-07-2005 8:57,6.99,NULL
5162,09-07-2005 9:00,43,608,09-07-2005 9:00,4.99,NULL
5163,09-07-2005 9:00,103,326,09-07-2005 9:00,4.99,NULL
5164,09-07-2005 9:03,511,259,09-07-2005 9:03,3.99,1
5165,09-07-2005 9:08,590,63,09-07-2005 9:08,0.99,NULL
5166,09-07-2005 9:15,298,609,09-07-2005 9:15,2.99,NULL
5167,09-07-2005 9:18,437,545,09-07-2005 9:18,1.99,NULL
5168,09-07-2005 9:20,420,892,09-07-2005 9:20,4.99,NULL
5169,09-07-2005 9:22,116,572,09-07-2005 9:22,2.99,NULL
5170,09-07-2005 9:24,209,12,09-07-2005 9:24,3.99,1
5171,09-07-2005 9:26,371,455,09-07-2005 9:26,4.99,NULL
5172,09-07-2005 9:31,214,880,09-07-2005 9:31,2.99,NULL
5173,09-07-2005 9:31,490,624,09-07-2005 9:31,7.99,NULL
5174,09-07-2005 9:31,47,790,09-07-2005 9:31,0.99,1
5175,09-07-2005 9:34,409,225,09-07-2005 9:34,3.99,NULL
5176,09-07-2005 9:39,119,73,09-07-2005 9:39,5.99,0.5
5177,09-07-2005 9:43,452,366,09-07-2005 9:43,1.99,NULL
5178,09-07-2005 9:59,167,380,09-07-2005 9:59,4.99,1
5179,09-07-2005 10:00,256,657,09-07-2005 10:00,2.99,NULL
5180,09-07-2005 10:06,494,806,09-07-2005 10:06,2.99,NULL
5181,09-07-2005 10:07,45,563,09-07-2005 10:07,6.99,NULL
5182,09-07-2005 10:08,197,159,09-07-2005 10:08,6.99,1
5183,09-07-2005 10:13,394,628,09-07-2005 10:13,4.99,NULL
5184,09-07-2005 10:14,166,244,09-07-2005 10:14,4.99,NULL
5185,09-07-2005 10:14,53,78,09-07-2005 10:14,2.99,0.5
5186,09-07-2005 10:18,276,527,09-07-2005 10:18,4.99,NULL
5187,09-07-2005 10:19,91,577,09-07-2005 10:19,1.99,NULL
5188,09-07-2005 10:22,34,719,09-07-2005 10:22,4.99,0.5
5189,09-07-2005 10:23,113,557,09-07-2005 10:23,2.99,NULL
5190,09-07-2005 10:25,532,479,09-07-2005 10:25,2.99,1
5191,09-07-2005 10:26,167,461,09-07-2005 10:26,0.99,1
5192,09-07-2005 10:27,410,271,09-07-2005 10:27,4.99,NULL
5193,09-07-2005 10:28,485,468,09-07-2005 10:28,2.99,1
5194,09-07-2005 10:31,202,834,09-07-2005 10:31,2.99,1
5195,09-07-2005 10:39,59,745,09-07-2005 10:39,8.99,1
5196,09-07-2005 10:43,536,493,09-07-2005 10:43,0.99,NULL
5197,09-07-2005 10:43,541,345,09-07-2005 10:43,4.99,NULL
5198,09-07-2005 10:49,101,49,09-07-2005 10:49,2.99,NULL
5199,09-07-2005 10:50,42,77,09-07-2005 10:50,4.99,NULL
5200,09-07-2005 10:52,125,988,09-07-2005 10:52,2.99,NULL
5201,09-07-2005 10:52,551,535,09-07-2005 10:52,1.99,1
5202,09-07-2005 10:53,321,748,09-07-2005 10:53,2.99,NULL
5203,09-07-2005 10:53,588,800,09-07-2005 10:53,2.99,1
5204,09-07-2005 10:54,432,389,09-07-2005 10:54,2.99,NULL
5205,09-07-2005 10:56,79,35,09-07-2005 10:56,2.99,0.5
5206,09-07-2005 11:11,517,151,09-07-2005 11:11,7.99,NULL
5207,09-07-2005 11:15,59,766,09-07-2005 11:15,3.99,1
5208,09-07-2005 11:16,560,410,09-07-2005 11:16,2.99,NULL
5209,09-07-2005 11:22,222,971,09-07-2005 11:22,8.99,1
5210,09-07-2005 11:24,355,985,09-07-2005 11:24,4.99,0.5
5211,09-07-2005 11:26,241,479,09-07-2005 11:26,0.99,1
5212,09-07-2005 11:37,400,711,09-07-2005 11:37,6.99,NULL
5213,09-07-2005 11:39,552,811,09-07-2005 11:39,7.99,1
5214,09-07-2005 11:43,290,361,09-07-2005 11:43,5.99,NULL
5215,09-07-2005 11:47,528,849,09-07-2005 11:47,3.99,NULL
5216,09-07-2005 11:54,515,358,09-07-2005 11:54,0.99,NULL
5217,09-07-2005 11:56,430,901,09-07-2005 11:56,5.99,1
5218,09-07-2005 11:57,83,249,09-07-2005 11:57,0.99,NULL
5219,09-07-2005 11:57,209,857,09-07-2005 11:57,5.99,1
5220,09-07-2005 11:59,435,564,09-07-2005 11:59,4.99,1
5221,09-07-2005 12:02,84,508,09-07-2005 12:02,5.99,NULL
5222,09-07-2005 12:05,400,551,09-07-2005 12:05,5.99,NULL
5223,09-07-2005 12:06,72,507,09-07-2005 12:06,4.99,NULL
5224,09-07-2005 12:07,311,62,09-07-2005 12:07,5.99,1
5225,09-07-2005 12:10,445,154,09-07-2005 12:10,2.99,NULL
5226,09-07-2005 12:10,218,687,09-07-2005 12:10,0.99,NULL
5227,09-07-2005 12:16,362,406,09-07-2005 12:16,4.99,1
5228,09-07-2005 12:26,195,135,09-07-2005 12:26,4.99,NULL
5229,09-07-2005 12:30,372,977,09-07-2005 12:30,4.99,NULL
5230,09-07-2005 12:30,51,811,09-07-2005 12:30,2.99,NULL
5231,09-07-2005 12:35,405,282,09-07-2005 12:35,0.99,NULL
5232,09-07-2005 12:35,175,736,09-07-2005 12:35,1.99,1
5233,09-07-2005 12:44,131,307,09-07-2005 12:44,4.99,NULL
